country_code,year,sector_name,emissions
ZWE,2017,bunker_fuels,0.52
ZWE,2016,bunker_fuels,0.52
ZWE,2015,bunker_fuels,0.54
ZWE,2014,bunker_fuels,0.54
ZWE,2013,bunker_fuels,0.58
ZWE,2012,bunker_fuels,0.74
ZWE,2011,bunker_fuels,0.73
ZWE,2010,bunker_fuels,1.27
ZWE,2009,bunker_fuels,1.92
ZWE,2008,bunker_fuels,1.54
ZWE,2007,bunker_fuels,1.72
ZWE,2006,bunker_fuels,1.44
ZWE,2005,bunker_fuels,0.75
ZWE,2004,bunker_fuels,0.59
ZWE,2003,bunker_fuels,1.22
ZWE,2002,bunker_fuels,1.28
ZWE,2001,bunker_fuels,1.56
ZWE,2000,bunker_fuels,2.19
ZWE,1999,bunker_fuels,2.15
ZWE,1998,bunker_fuels,1.97
ZWE,1997,bunker_fuels,1.94
ZWE,1996,bunker_fuels,2.09
ZWE,1995,bunker_fuels,1.67
ZWE,1994,bunker_fuels,1.63
ZWE,1993,bunker_fuels,1.38
ZWE,1992,bunker_fuels,1.35
ZWE,1991,bunker_fuels,1.58
ZWE,1990,bunker_fuels,1.41
ZMB,2017,bunker_fuels,0.19
ZMB,2016,bunker_fuels,0.21
ZMB,2015,bunker_fuels,0.21
ZMB,2014,bunker_fuels,0.21
ZMB,2013,bunker_fuels,0.23
ZMB,2012,bunker_fuels,0.24
ZMB,2011,bunker_fuels,0.18
ZMB,2010,bunker_fuels,0.16
ZMB,2009,bunker_fuels,0.16
ZMB,2008,bunker_fuels,0.2
ZMB,2007,bunker_fuels,0.16
ZMB,2006,bunker_fuels,0.25
ZMB,2005,bunker_fuels,0.2
ZMB,2004,bunker_fuels,0.19
ZMB,2003,bunker_fuels,0.18
ZMB,2002,bunker_fuels,0.17
ZMB,2001,bunker_fuels,0.16
ZMB,2000,bunker_fuels,0.16
ZMB,1999,bunker_fuels,0.13
ZMB,1998,bunker_fuels,0.12
ZMB,1997,bunker_fuels,0.11
ZMB,1996,bunker_fuels,0.11
ZMB,1995,bunker_fuels,0.12
ZMB,1994,bunker_fuels,0.13
ZMB,1993,bunker_fuels,0.14
ZMB,1992,bunker_fuels,0.16
ZMB,1991,bunker_fuels,0.13
ZMB,1990,bunker_fuels,0.23
YEM,2017,bunker_fuels,0.13
YEM,2016,bunker_fuels,0.11
YEM,2015,bunker_fuels,0.19
YEM,2014,bunker_fuels,1.17
YEM,2013,bunker_fuels,1.29
YEM,2012,bunker_fuels,0.64
YEM,2011,bunker_fuels,0.86
YEM,2010,bunker_fuels,1.17
YEM,2009,bunker_fuels,1.34
YEM,2008,bunker_fuels,3.34
YEM,2007,bunker_fuels,3.16
YEM,2006,bunker_fuels,2.82
YEM,2005,bunker_fuels,2.67
YEM,2004,bunker_fuels,2.54
YEM,2003,bunker_fuels,2.27
YEM,2002,bunker_fuels,2.11
YEM,2001,bunker_fuels,1.86
YEM,2000,bunker_fuels,1.74
YEM,1999,bunker_fuels,1.45
YEM,1998,bunker_fuels,1.28
YEM,1997,bunker_fuels,1.14
YEM,1996,bunker_fuels,1.0
YEM,1995,bunker_fuels,0.91
VNM,2017,bunker_fuels,4.04
VNM,2016,bunker_fuels,3.57
VNM,2015,bunker_fuels,3.49
VNM,2014,bunker_fuels,3.03
VNM,2013,bunker_fuels,3.37
VNM,2012,bunker_fuels,3.07
VNM,2011,bunker_fuels,2.89
VNM,2010,bunker_fuels,3.14
VNM,2009,bunker_fuels,2.84
VNM,2008,bunker_fuels,2.7
VNM,2007,bunker_fuels,2.53
VNM,2006,bunker_fuels,2.45
VNM,2005,bunker_fuels,2.48
VNM,2004,bunker_fuels,2.41
VNM,2003,bunker_fuels,1.85
VNM,2002,bunker_fuels,1.8
VNM,2001,bunker_fuels,1.58
VNM,2000,bunker_fuels,1.44
VNM,1999,bunker_fuels,1.44
VNM,1998,bunker_fuels,1.33
VNM,1997,bunker_fuels,1.3
VNM,1996,bunker_fuels,1.29
VNM,1995,bunker_fuels,1.19
VNM,1994,bunker_fuels,1.14
VNM,1993,bunker_fuels,1.08
VNM,1992,bunker_fuels,0.78
VNM,1991,bunker_fuels,0.7
VNM,1990,bunker_fuels,0.71
VEN,2017,bunker_fuels,0.87
VEN,2016,bunker_fuels,0.81
VEN,2015,bunker_fuels,1.02
VEN,2014,bunker_fuels,0.63
VEN,2013,bunker_fuels,0.4
VEN,2012,bunker_fuels,0.25
VEN,2011,bunker_fuels,0.43
VEN,2010,bunker_fuels,1.9
VEN,2009,bunker_fuels,0.48
VEN,2008,bunker_fuels,0.46
VEN,2007,bunker_fuels,1.15
VEN,2006,bunker_fuels,0.8
VEN,2005,bunker_fuels,3.39
VEN,2004,bunker_fuels,2.24
VEN,2003,bunker_fuels,0.96
VEN,2002,bunker_fuels,1.45
VEN,2001,bunker_fuels,1.45
VEN,2000,bunker_fuels,1.45
VEN,1999,bunker_fuels,1.44
VEN,1998,bunker_fuels,1.05
VEN,1997,bunker_fuels,1.16
VEN,1996,bunker_fuels,1.13
VEN,1995,bunker_fuels,1.34
VEN,1994,bunker_fuels,1.4
VEN,1993,bunker_fuels,1.48
VEN,1992,bunker_fuels,1.27
VEN,1991,bunker_fuels,1.06
VEN,1990,bunker_fuels,1.04
UZB,2017,bunker_fuels,1.71
UZB,2016,bunker_fuels,1.76
UZB,2015,bunker_fuels,1.76
UZB,2014,bunker_fuels,1.69
UZB,2013,bunker_fuels,1.91
UZB,2012,bunker_fuels,1.86
UZB,2011,bunker_fuels,1.98
UZB,2010,bunker_fuels,2.1
UZB,2009,bunker_fuels,2.23
UZB,2008,bunker_fuels,2.4
UZB,2007,bunker_fuels,2.28
UZB,2006,bunker_fuels,2.38
UZB,2005,bunker_fuels,2.36
UZB,2004,bunker_fuels,2.36
UZB,2003,bunker_fuels,2.48
UZB,2002,bunker_fuels,3.0
UZB,2001,bunker_fuels,3.35
UZB,2000,bunker_fuels,3.02
UZB,1999,bunker_fuels,3.44
UZB,1998,bunker_fuels,3.03
UZB,1997,bunker_fuels,3.81
UZB,1996,bunker_fuels,3.81
UZB,1995,bunker_fuels,0.62
UZB,1994,bunker_fuels,0.18
UZB,1993,bunker_fuels,0.22
UZB,1992,bunker_fuels,0.3
UZB,1991,bunker_fuels,0.44
UZB,1990,bunker_fuels,0.44
URY,2017,bunker_fuels,0.74
URY,2016,bunker_fuels,0.73
URY,2015,bunker_fuels,0.7
URY,2014,bunker_fuels,0.67
URY,2013,bunker_fuels,0.67
URY,2012,bunker_fuels,0.79
URY,2011,bunker_fuels,0.8
URY,2010,bunker_fuels,0.74
URY,2009,bunker_fuels,0.71
URY,2008,bunker_fuels,0.71
URY,2007,bunker_fuels,0.66
URY,2006,bunker_fuels,0.62
URY,2005,bunker_fuels,0.67
URY,2004,bunker_fuels,0.67
URY,2003,bunker_fuels,0.62
URY,2002,bunker_fuels,0.62
URY,2001,bunker_fuels,0.67
URY,2000,bunker_fuels,0.69
URY,1999,bunker_fuels,0.59
URY,1998,bunker_fuels,0.6
URY,1997,bunker_fuels,0.57
URY,1996,bunker_fuels,0.6
URY,1995,bunker_fuels,0.56
URY,1994,bunker_fuels,0.53
URY,1993,bunker_fuels,0.5
URY,1992,bunker_fuels,0.48
URY,1991,bunker_fuels,0.45
URY,1990,bunker_fuels,0.42
USA,2017,bunker_fuels,119.69
USA,2016,bunker_fuels,119.96
USA,2015,bunker_fuels,119.07
USA,2014,bunker_fuels,112.9
USA,2013,bunker_fuels,113.25
USA,2012,bunker_fuels,107.86
USA,2011,bunker_fuels,113.35
USA,2010,bunker_fuels,116.65
USA,2009,bunker_fuels,113.87
USA,2008,bunker_fuels,124.86
USA,2007,bunker_fuels,126.92
USA,2006,bunker_fuels,129.31
USA,2005,bunker_fuels,123.86
USA,2004,bunker_fuels,119.68
USA,2003,bunker_fuels,107.05
USA,2002,bunker_fuels,115.52
USA,2001,bunker_fuels,99.03
USA,2000,bunker_fuels,100.2
USA,1999,bunker_fuels,97.45
USA,1998,bunker_fuels,97.02
USA,1997,bunker_fuels,99.62
USA,1996,bunker_fuels,95.06
USA,1995,bunker_fuels,92.23
USA,1994,bunker_fuels,89.39
USA,1993,bunker_fuels,87.14
USA,1992,bunker_fuels,88.7
USA,1991,bunker_fuels,83.25
USA,1990,bunker_fuels,82.75
GBR,2017,bunker_fuels,37.64
GBR,2016,bunker_fuels,34.95
GBR,2015,bunker_fuels,33.5
GBR,2014,bunker_fuels,33.22
GBR,2013,bunker_fuels,33.32
GBR,2012,bunker_fuels,33.64
GBR,2011,bunker_fuels,34.52
GBR,2010,bunker_fuels,33.22
GBR,2009,bunker_fuels,34.37
GBR,2008,bunker_fuels,36.41
GBR,2007,bunker_fuels,37.52
GBR,2006,bunker_fuels,37.64
GBR,2005,bunker_fuels,37.44
GBR,2004,bunker_fuels,34.73
GBR,2003,bunker_fuels,32.45
GBR,2002,bunker_fuels,32.43
GBR,2001,bunker_fuels,32.96
GBR,2000,bunker_fuels,33.37
GBR,1999,bunker_fuels,31.14
GBR,1998,bunker_fuels,29.38
GBR,1997,bunker_fuels,26.96
GBR,1996,bunker_fuels,26.17
GBR,1995,bunker_fuels,24.79
GBR,1994,bunker_fuels,23.79
GBR,1993,bunker_fuels,23.3
GBR,1992,bunker_fuels,22.04
GBR,1991,bunker_fuels,20.6
GBR,1990,bunker_fuels,21.73
ARE,2017,bunker_fuels,23.57
ARE,2016,bunker_fuels,26.37
ARE,2015,bunker_fuels,24.85
ARE,2014,bunker_fuels,17.87
ARE,2013,bunker_fuels,14.38
ARE,2012,bunker_fuels,14.33
ARE,2011,bunker_fuels,12.61
ARE,2010,bunker_fuels,12.07
ARE,2009,bunker_fuels,11.65
ARE,2008,bunker_fuels,11.84
ARE,2007,bunker_fuels,11.33
ARE,2006,bunker_fuels,9.86
ARE,2005,bunker_fuels,8.81
ARE,2004,bunker_fuels,10.89
ARE,2003,bunker_fuels,10.57
ARE,2002,bunker_fuels,10.32
ARE,2001,bunker_fuels,10.2
ARE,2000,bunker_fuels,9.97
ARE,1999,bunker_fuels,9.73
ARE,1998,bunker_fuels,9.15
ARE,1997,bunker_fuels,9.17
ARE,1996,bunker_fuels,9.18
ARE,1995,bunker_fuels,10.19
ARE,1994,bunker_fuels,10.32
ARE,1993,bunker_fuels,10.47
ARE,1992,bunker_fuels,9.61
ARE,1991,bunker_fuels,9.75
ARE,1990,bunker_fuels,9.89
UKR,2017,bunker_fuels,4.67
UKR,2016,bunker_fuels,5.25
UKR,2015,bunker_fuels,4.74
UKR,2014,bunker_fuels,4.82
UKR,2013,bunker_fuels,5.21
UKR,2012,bunker_fuels,5.54
UKR,2011,bunker_fuels,5.52
UKR,2010,bunker_fuels,5.08
UKR,2009,bunker_fuels,4.82
UKR,2008,bunker_fuels,5.16
UKR,2007,bunker_fuels,4.99
UKR,2006,bunker_fuels,5.62
UKR,2005,bunker_fuels,9.11
UKR,2004,bunker_fuels,5.61
UKR,2003,bunker_fuels,4.9
UKR,2002,bunker_fuels,4.42
UKR,2001,bunker_fuels,3.93
UKR,2000,bunker_fuels,4.16
UKR,1999,bunker_fuels,4.14
UKR,1998,bunker_fuels,4.72
UKR,1997,bunker_fuels,5.45
UKR,1996,bunker_fuels,4.57
UKR,1995,bunker_fuels,5.39
UKR,1994,bunker_fuels,6.93
UKR,1993,bunker_fuels,8.03
UKR,1992,bunker_fuels,10.31
UKR,1991,bunker_fuels,24.89
UKR,1990,bunker_fuels,27.9
UGA,2017,bunker_fuels,0.4
UGA,2016,bunker_fuels,0.39
UGA,2015,bunker_fuels,0.34
UGA,2014,bunker_fuels,0.41
UGA,2013,bunker_fuels,0.34
UGA,2012,bunker_fuels,0.37
UGA,2011,bunker_fuels,0.37
UGA,2010,bunker_fuels,0.34
UGA,2009,bunker_fuels,0.33
UGA,2008,bunker_fuels,0.28
UGA,2007,bunker_fuels,0.31
UGA,2006,bunker_fuels,0.13
UGA,2005,bunker_fuels,0.12
UGA,2004,bunker_fuels,0.13
UGA,2003,bunker_fuels,0.12
UGA,2002,bunker_fuels,0.12
UGA,2001,bunker_fuels,0.12
UGA,2000,bunker_fuels,0.12
UGA,1999,bunker_fuels,0.1
UGA,1998,bunker_fuels,0.09
UGA,1997,bunker_fuels,0.05
UGA,1996,bunker_fuels,0.07
UGA,1995,bunker_fuels,0.07
UGA,1994,bunker_fuels,0.06
UGA,1993,bunker_fuels,0.06
UGA,1992,bunker_fuels,0.07
UGA,1991,bunker_fuels,0.06
UGA,1990,bunker_fuels,0.06
TKM,2017,bunker_fuels,1.45
TKM,2016,bunker_fuels,1.45
TKM,2015,bunker_fuels,1.45
TKM,2014,bunker_fuels,1.45
TKM,2013,bunker_fuels,1.4
TKM,2012,bunker_fuels,1.28
TKM,2011,bunker_fuels,1.48
TKM,2010,bunker_fuels,1.63
TKM,2009,bunker_fuels,1.48
TKM,2008,bunker_fuels,1.41
TKM,2007,bunker_fuels,1.35
TKM,2006,bunker_fuels,1.26
TKM,2005,bunker_fuels,1.35
TKM,2004,bunker_fuels,1.29
TKM,2003,bunker_fuels,1.29
TKM,2002,bunker_fuels,1.13
TKM,2001,bunker_fuels,0.99
TKM,2000,bunker_fuels,0.98
TKM,1999,bunker_fuels,1.0
TKM,1998,bunker_fuels,0.92
TKM,1997,bunker_fuels,0.79
TKM,1996,bunker_fuels,0.69
TKM,1995,bunker_fuels,0.62
TKM,1994,bunker_fuels,0.67
TKM,1993,bunker_fuels,0.68
TKM,1992,bunker_fuels,0.93
TKM,1991,bunker_fuels,1.03
TKM,1990,bunker_fuels,0.76
TUR,2017,bunker_fuels,19.71
TUR,2016,bunker_fuels,17.93
TUR,2015,bunker_fuels,19.16
TUR,2014,bunker_fuels,18.84
TUR,2013,bunker_fuels,14.67
TUR,2012,bunker_fuels,14.28
TUR,2011,bunker_fuels,18.72
TUR,2010,bunker_fuels,17.51
TUR,2009,bunker_fuels,17.64
TUR,2008,bunker_fuels,17.96
TUR,2007,bunker_fuels,14.18
TUR,2006,bunker_fuels,12.73
TUR,2005,bunker_fuels,12.41
TUR,2004,bunker_fuels,11.99
TUR,2003,bunker_fuels,10.77
TUR,2002,bunker_fuels,11.54
TUR,2001,bunker_fuels,9.75
TUR,2000,bunker_fuels,9.79
TUR,1999,bunker_fuels,9.71
TUR,1998,bunker_fuels,9.49
TUR,1997,bunker_fuels,9.42
TUR,1996,bunker_fuels,9.12
TUR,1995,bunker_fuels,8.6
TUR,1994,bunker_fuels,8.02
TUR,1993,bunker_fuels,8.17
TUR,1992,bunker_fuels,6.75
TUR,1991,bunker_fuels,6.54
TUR,1990,bunker_fuels,6.44
TUN,2017,bunker_fuels,2.07
TUN,2016,bunker_fuels,1.85
TUN,2015,bunker_fuels,1.79
TUN,2014,bunker_fuels,1.92
TUN,2013,bunker_fuels,1.91
TUN,2012,bunker_fuels,1.88
TUN,2011,bunker_fuels,1.71
TUN,2010,bunker_fuels,1.82
TUN,2009,bunker_fuels,1.67
TUN,2008,bunker_fuels,1.84
TUN,2007,bunker_fuels,1.72
TUN,2006,bunker_fuels,1.7
TUN,2005,bunker_fuels,1.73
TUN,2004,bunker_fuels,1.76
TUN,2003,bunker_fuels,1.63
TUN,2002,bunker_fuels,1.63
TUN,2001,bunker_fuels,1.89
TUN,2000,bunker_fuels,1.91
TUN,1999,bunker_fuels,1.95
TUN,1998,bunker_fuels,1.87
TUN,1997,bunker_fuels,1.78
TUN,1996,bunker_fuels,1.72
TUN,1995,bunker_fuels,1.68
TUN,1994,bunker_fuels,1.71
TUN,1993,bunker_fuels,1.52
TUN,1992,bunker_fuels,1.35
TUN,1991,bunker_fuels,1.15
TUN,1990,bunker_fuels,1.26
TTO,2017,bunker_fuels,0.71
TTO,2016,bunker_fuels,0.99
TTO,2015,bunker_fuels,0.76
TTO,2014,bunker_fuels,0.68
TTO,2013,bunker_fuels,0.86
TTO,2012,bunker_fuels,0.54
TTO,2011,bunker_fuels,0.96
TTO,2010,bunker_fuels,0.85
TTO,2009,bunker_fuels,1.17
TTO,2008,bunker_fuels,1.25
TTO,2007,bunker_fuels,1.21
TTO,2006,bunker_fuels,1.19
TTO,2005,bunker_fuels,1.21
TTO,2004,bunker_fuels,0.95
TTO,2003,bunker_fuels,0.24
TTO,2002,bunker_fuels,0.21
TTO,2001,bunker_fuels,0.3
TTO,2000,bunker_fuels,0.33
TTO,1999,bunker_fuels,0.22
TTO,1998,bunker_fuels,0.19
TTO,1997,bunker_fuels,0.17
TTO,1996,bunker_fuels,0.15
TTO,1995,bunker_fuels,0.18
TTO,1994,bunker_fuels,0.15
TTO,1993,bunker_fuels,0.2
TTO,1992,bunker_fuels,0.28
TTO,1991,bunker_fuels,0.2
TTO,1990,bunker_fuels,0.2
TGO,2017,bunker_fuels,0.17
TGO,2016,bunker_fuels,0.17
TGO,2015,bunker_fuels,0.09
TGO,2014,bunker_fuels,0.25
TGO,2013,bunker_fuels,0.25
TGO,2012,bunker_fuels,0.22
TGO,2011,bunker_fuels,0.21
TGO,2010,bunker_fuels,0.22
TGO,2009,bunker_fuels,0.22
TGO,2008,bunker_fuels,0.19
TGO,2007,bunker_fuels,0.1
TGO,2006,bunker_fuels,0.11
TGO,2005,bunker_fuels,0.15
TGO,2004,bunker_fuels,0.12
TGO,2003,bunker_fuels,0.08
TGO,2002,bunker_fuels,0.04
TGO,2001,bunker_fuels,0.05
TGO,2000,bunker_fuels,0.04
TGO,1999,bunker_fuels,0.03
TGO,1998,bunker_fuels,0.18
TGO,1997,bunker_fuels,0.14
TGO,1996,bunker_fuels,0.15
TGO,1995,bunker_fuels,0.12
TGO,1994,bunker_fuels,0.08
TGO,1993,bunker_fuels,0.04
TGO,1992,bunker_fuels,0.08
TGO,1991,bunker_fuels,0.09
TGO,1990,bunker_fuels,0.11
THA,2017,bunker_fuels,21.46
THA,2016,bunker_fuels,21.93
THA,2015,bunker_fuels,23.93
THA,2014,bunker_fuels,23.42
THA,2013,bunker_fuels,23.76
THA,2012,bunker_fuels,22.55
THA,2011,bunker_fuels,22.22
THA,2010,bunker_fuels,20.67
THA,2009,bunker_fuels,19.93
THA,2008,bunker_fuels,20.55
THA,2007,bunker_fuels,21.19
THA,2006,bunker_fuels,21.1
THA,2005,bunker_fuels,20.24
THA,2004,bunker_fuels,21.09
THA,2003,bunker_fuels,19.27
THA,2002,bunker_fuels,18.45
THA,2001,bunker_fuels,17.74
THA,2000,bunker_fuels,17.04
THA,1999,bunker_fuels,16.78
THA,1998,bunker_fuels,15.78
THA,1997,bunker_fuels,16.67
THA,1996,bunker_fuels,13.46
THA,1995,bunker_fuels,12.48
THA,1994,bunker_fuels,12.35
THA,1993,bunker_fuels,11.83
THA,1992,bunker_fuels,12.64
THA,1991,bunker_fuels,11.15
THA,1990,bunker_fuels,11.25
TZA,2017,bunker_fuels,0.5
TZA,2016,bunker_fuels,0.44
TZA,2015,bunker_fuels,0.4
TZA,2014,bunker_fuels,0.42
TZA,2013,bunker_fuels,0.4
TZA,2012,bunker_fuels,0.37
TZA,2011,bunker_fuels,0.62
TZA,2010,bunker_fuels,0.3
TZA,2009,bunker_fuels,0.24
TZA,2008,bunker_fuels,0.24
TZA,2007,bunker_fuels,0.21
TZA,2006,bunker_fuels,0.21
TZA,2005,bunker_fuels,0.21
TZA,2004,bunker_fuels,0.3
TZA,2003,bunker_fuels,0.28
TZA,2002,bunker_fuels,0.26
TZA,2001,bunker_fuels,0.28
TZA,2000,bunker_fuels,0.25
TZA,1999,bunker_fuels,0.31
TZA,1998,bunker_fuels,0.24
TZA,1997,bunker_fuels,0.26
TZA,1996,bunker_fuels,0.29
TZA,1995,bunker_fuels,0.32
TZA,1994,bunker_fuels,0.16
TZA,1993,bunker_fuels,0.15
TZA,1992,bunker_fuels,0.21
TZA,1991,bunker_fuels,0.22
TZA,1990,bunker_fuels,0.22
TJK,2017,bunker_fuels,0.06
TJK,2016,bunker_fuels,0.1
TJK,2015,bunker_fuels,0.14
TJK,2014,bunker_fuels,0.19
TJK,2013,bunker_fuels,0.11
TJK,2012,bunker_fuels,0.1
TJK,2011,bunker_fuels,0.1
TJK,2010,bunker_fuels,0.09
TJK,2009,bunker_fuels,0.08
TJK,2008,bunker_fuels,0.08
TJK,2007,bunker_fuels,0.07
TJK,2006,bunker_fuels,0.06
TJK,2005,bunker_fuels,0.03
TJK,2004,bunker_fuels,0.02
TJK,2003,bunker_fuels,0.01
TJK,2002,bunker_fuels,0.02
TJK,2001,bunker_fuels,0.01
TJK,2000,bunker_fuels,0.01
TJK,1999,bunker_fuels,0.02
TJK,1998,bunker_fuels,0.02
TJK,1997,bunker_fuels,0.02
TJK,1996,bunker_fuels,0.02
TJK,1995,bunker_fuels,0.02
TJK,1994,bunker_fuels,0.02
TJK,1993,bunker_fuels,0.05
TJK,1992,bunker_fuels,0.05
SYR,2017,bunker_fuels,0.79
SYR,2016,bunker_fuels,0.71
SYR,2015,bunker_fuels,0.66
SYR,2014,bunker_fuels,0.73
SYR,2013,bunker_fuels,0.79
SYR,2012,bunker_fuels,1.28
SYR,2011,bunker_fuels,1.61
SYR,2010,bunker_fuels,1.63
SYR,2009,bunker_fuels,1.88
SYR,2008,bunker_fuels,2.51
SYR,2007,bunker_fuels,2.52
SYR,2006,bunker_fuels,2.57
SYR,2005,bunker_fuels,2.51
SYR,2004,bunker_fuels,1.87
SYR,2003,bunker_fuels,1.44
SYR,2002,bunker_fuels,1.54
SYR,2001,bunker_fuels,1.38
SYR,2000,bunker_fuels,1.61
SYR,1999,bunker_fuels,1.46
SYR,1998,bunker_fuels,1.5
SYR,1997,bunker_fuels,1.47
SYR,1996,bunker_fuels,1.45
SYR,1995,bunker_fuels,1.62
SYR,1994,bunker_fuels,1.65
SYR,1993,bunker_fuels,1.59
SYR,1992,bunker_fuels,1.78
SYR,1991,bunker_fuels,1.64
SYR,1990,bunker_fuels,1.69
CHE,2017,bunker_fuels,5.26
CHE,2016,bunker_fuels,5.08
CHE,2015,bunker_fuels,4.86
CHE,2014,bunker_fuels,4.7
CHE,2013,bunker_fuels,4.61
CHE,2012,bunker_fuels,4.59
CHE,2011,bunker_fuels,4.52
CHE,2010,bunker_fuels,4.2
CHE,2009,bunker_fuels,4.02
CHE,2008,bunker_fuels,4.18
CHE,2007,bunker_fuels,3.91
CHE,2006,bunker_fuels,3.72
CHE,2005,bunker_fuels,3.52
CHE,2004,bunker_fuels,3.44
CHE,2003,bunker_fuels,3.61
CHE,2002,bunker_fuels,3.96
CHE,2001,bunker_fuels,4.47
CHE,2000,bunker_fuels,4.62
CHE,1999,bunker_fuels,4.78
CHE,1998,bunker_fuels,4.25
CHE,1997,bunker_fuels,4.07
CHE,1996,bunker_fuels,3.91
CHE,1995,bunker_fuels,3.74
CHE,1994,bunker_fuels,3.58
CHE,1993,bunker_fuels,3.37
CHE,1992,bunker_fuels,3.17
CHE,1991,bunker_fuels,2.95
CHE,1990,bunker_fuels,3.09
SWE,2017,bunker_fuels,3.65
SWE,2016,bunker_fuels,3.49
SWE,2015,bunker_fuels,3.27
SWE,2014,bunker_fuels,3.28
SWE,2013,bunker_fuels,3.62
SWE,2012,bunker_fuels,3.37
SWE,2011,bunker_fuels,3.49
SWE,2010,bunker_fuels,3.4
SWE,2009,bunker_fuels,3.39
SWE,2008,bunker_fuels,3.69
SWE,2007,bunker_fuels,3.39
SWE,2006,bunker_fuels,3.33
SWE,2005,bunker_fuels,3.44
SWE,2004,bunker_fuels,2.92
SWE,2003,bunker_fuels,2.69
SWE,2002,bunker_fuels,2.7
SWE,2001,bunker_fuels,3.05
SWE,2000,bunker_fuels,2.92
SWE,1999,bunker_fuels,3.08
SWE,1998,bunker_fuels,3.27
SWE,1997,bunker_fuels,2.94
SWE,1996,bunker_fuels,2.89
SWE,1995,bunker_fuels,2.82
SWE,1994,bunker_fuels,2.77
SWE,1993,bunker_fuels,2.75
SWE,1992,bunker_fuels,2.36
SWE,1991,bunker_fuels,2.33
SWE,1990,bunker_fuels,2.28
SUR,2017,bunker_fuels,0.44
SUR,2016,bunker_fuels,0.44
SUR,2015,bunker_fuels,0.49
SUR,2014,bunker_fuels,0.49
SUR,2013,bunker_fuels,0.45
SUR,2012,bunker_fuels,0.55
SUR,2011,bunker_fuels,0.44
SUR,2010,bunker_fuels,0.5
SUR,2009,bunker_fuels,0.41
SUR,2008,bunker_fuels,0.43
SUR,2007,bunker_fuels,0.42
SUR,2006,bunker_fuels,0.44
SUR,2005,bunker_fuels,0.43
SUR,2004,bunker_fuels,0.4
SUR,2003,bunker_fuels,0.37
SUR,2002,bunker_fuels,0.35
SUR,2001,bunker_fuels,0.18
SUR,2000,bunker_fuels,0.2
SDN,2017,bunker_fuels,0.93
SDN,2016,bunker_fuels,0.85
SDN,2015,bunker_fuels,0.75
SDN,2014,bunker_fuels,0.56
SDN,2013,bunker_fuels,0.59
SDN,2012,bunker_fuels,0.83
SDN,2011,bunker_fuels,0.8
SDN,2010,bunker_fuels,0.75
SDN,2009,bunker_fuels,0.74
SDN,2008,bunker_fuels,0.9
SDN,2007,bunker_fuels,1.06
SDN,2006,bunker_fuels,1.03
SDN,2005,bunker_fuels,0.95
SDN,2004,bunker_fuels,0.87
SDN,2003,bunker_fuels,0.84
SDN,2002,bunker_fuels,0.85
SDN,2001,bunker_fuels,0.64
SDN,2000,bunker_fuels,0.68
SDN,1999,bunker_fuels,0.86
SDN,1998,bunker_fuels,0.11
SDN,1997,bunker_fuels,0.11
SDN,1996,bunker_fuels,0.11
SDN,1995,bunker_fuels,0.11
SDN,1994,bunker_fuels,0.11
SDN,1993,bunker_fuels,0.1
SDN,1992,bunker_fuels,0.11
SDN,1991,bunker_fuels,0.11
SDN,1990,bunker_fuels,0.1
LKA,2017,bunker_fuels,1.7
LKA,2016,bunker_fuels,1.64
LKA,2015,bunker_fuels,1.17
LKA,2014,bunker_fuels,1.46
LKA,2013,bunker_fuels,1.11
LKA,2012,bunker_fuels,1.23
LKA,2011,bunker_fuels,0.99
LKA,2010,bunker_fuels,0.38
LKA,2009,bunker_fuels,0.31
LKA,2008,bunker_fuels,0.33
LKA,2007,bunker_fuels,0.36
LKA,2006,bunker_fuels,1.0
LKA,2005,bunker_fuels,0.99
LKA,2004,bunker_fuels,0.45
LKA,2003,bunker_fuels,0.39
LKA,2002,bunker_fuels,0.35
LKA,2001,bunker_fuels,0.25
LKA,2000,bunker_fuels,0.38
LKA,1999,bunker_fuels,0.0
LKA,1998,bunker_fuels,0.0
LKA,1997,bunker_fuels,0.0
LKA,1996,bunker_fuels,0.04
LKA,1995,bunker_fuels,0.04
LKA,1994,bunker_fuels,0.04
LKA,1993,bunker_fuels,0.04
LKA,1992,bunker_fuels,0.03
LKA,1991,bunker_fuels,0.0
LKA,1990,bunker_fuels,0.0
ESP,2017,bunker_fuels,18.91
ESP,2016,bunker_fuels,17.75
ESP,2015,bunker_fuels,16.69
ESP,2014,bunker_fuels,17.0
ESP,2013,bunker_fuels,17.27
ESP,2012,bunker_fuels,17.25
ESP,2011,bunker_fuels,16.66
ESP,2010,bunker_fuels,14.59
ESP,2009,bunker_fuels,15.03
ESP,2008,bunker_fuels,16.63
ESP,2007,bunker_fuels,17.37
ESP,2006,bunker_fuels,16.45
ESP,2005,bunker_fuels,17.09
ESP,2004,bunker_fuels,17.67
ESP,2003,bunker_fuels,15.68
ESP,2002,bunker_fuels,13.8
ESP,2001,bunker_fuels,14.19
ESP,2000,bunker_fuels,14.58
ESP,1999,bunker_fuels,13.06
ESP,1998,bunker_fuels,12.14
ESP,1997,bunker_fuels,12.27
ESP,1996,bunker_fuels,11.83
ESP,1995,bunker_fuels,11.53
ESP,1994,bunker_fuels,11.08
ESP,1993,bunker_fuels,10.13
ESP,1992,bunker_fuels,9.68
